,id,facebook_id,page_name,page_type
615,615,81452861215,Journeys,0
616,616,625827774138145,Juan Fernández SN,2
617,617,1022409794455334,Martin Docherty-Hughes MP,2
618,618,155490497922858,PicPay,0
619,619,14814041735,Henri Guaino,2
620,620,162496613779244,Chillicothe VA Medical Center,1
621,621,56158390063,Phil Berger,2
622,622,175739635505,Maryland Department of Public Safety and Correctional Services,1
623,623,156602864371510,Biblioteca de São Paulo | BSP,1
624,624,265313250248504,North Dakota Highway Patrol,1
625,625,96840582969,Surf City Squeeze,0
626,626,120659348096826,Consulado General del Perú en Ginebra,1
627,627,99129427775,Arlington County Virginia – Government,1
628,628,1393245584230208,Coca-Cola España,0
629,629,18446092097,D99,0
630,630,260012884055691,Metropolitan Police Service,1
631,631,1456571404584774,Bernie Finn MP,2
632,632,1559421730752327,Boris Pistorius,2
633,633,733847726720843,Agora Nós - RTP,3
634,634,173400592680781,Telmex,0
635,635,202313659778897,Sill CYSS Teen,1
636,636,365768953497428,Isuzu Utes New Zealand Ltd,0
637,637,503198836393814,O Mundo Segundo os Brasileiros,3
638,638,1593145090967383,HMRC,1
639,639,205370176309085,蘇浩 Anthony So,2
640,640,118465974896482,Banco Falabella Perú,0
641,641,107242588004,Good Day Sacramento,3
642,642,336954806458001,Two Nation Vacation,0
643,643,194123260626794,Pierfrancesco Majorino,2
644,644,364857373558635,Linio,0
645,645,10795878252,Leung Kwok Hung,2
646,646,259459370846061,American Express,0
647,647,302901263140722,Vanessa Grazziotin,2
648,648,116742961694579,EAS Sports Nutrition,0
649,649,212496562128762,The Jello Mold Mistress of Brooklyn,0
650,650,203730762991483,Comcast Spotlight,0
651,651,241673509341052,Alexis Tsipras Intl,2
652,652,122474347825021,SAT.1 Frühstücksfernsehen,3
653,653,422868177848193,BBC Holby City,3
654,654,58028250774,Quaker,0
655,655,99212330886,Digicel,0
656,656,246956825315208,Monica Cirinnà,2
657,657,151608581556109,Gold Rush,3
658,658,834645469890446,Devin Nunes,2
659,659,759417287542673,Prefet du Gard,1
660,660,121309138061203,Australian Border Force,1
661,661,19421792150,Cinescape,3
662,662,226915967436695,Air Productions,3
663,663,1488007504856985,Superintendencia Nacional de Migraciones del Perú,1
664,664,160757343979418,"Ministry of Health and Welfare, Republic of Korea",1
665,665,139724572723099,QVC Italia,0
666,666,170706589648796,대한민국 법제처,1
667,667,234742706733381,Ramkarpal Singh,2
668,668,165822240130978,起士公爵 Cheese Duke,0
669,669,357724980971427,Bates Motel on A&E,3
670,670,302057785252,Norwegian,0
671,671,112718776235,Jana Černochová,2
672,672,428933410457516,Regina Vinegars,0
673,673,295457423886253,McDonald's Japan,0
674,674,501628476524466,Ballin Shoes,0
675,675,330813850322867,Kauppapolitiikka,1
676,676,288412331214772,LaSexta columna,3
677,677,101663899912118,Senator Roger Chamberlain,2
678,678,259294300089,Gobierno de Zapopan,1
679,679,146451038734267,Michigan National Guard,1
680,680,174830125909949,OAK,0
681,681,354752661440,רשת 13,3
682,682,126208706497,Cream of Wheat,0
683,683,1169510953125826,Austrian Embassy Nicosia,1
684,684,137601429604296,Watch What Happens Live,3
685,685,312292485564363,Leaders d’aujourd’hui,1
686,686,134318949992398,Woolworths Rewards,0
687,687,1491115487791059,Ambasciata d'Italia in Cile / Embajada de Italia en Chile,1
688,688,40926477823,Korean Air,0
689,689,532219183564760,Stanislav Polčák,2
690,690,195047610583003,MEP Josef Weidenholzer,2
691,691,959282644191199,Baci Perugina,0
692,692,203540876363744,Ruffles Canada,0
693,693,139211742771542,Lufthansa,0
694,694,435612583200742,Embassy of Belgium in New Delhi,1
695,695,120712104708075,Embajada de Alemania en La Paz,1
696,696,992768107415537,Kelly Tolhurst,2
697,697,522554921091411,German-Netherlands Corps,1
698,698,1424939994449908,Ministério Público de Santa Catarina - MPSC,1
699,699,16237767678,Hunt's,0
700,700,464368187017206,7 News Cairns,3
701,701,20531316728,Facebook,0
702,702,6229329915,Rodger Cuzner,2
703,703,270852294655,City of Dallas - City Hall,1
704,704,474257199269888,André Fufuca,2
705,705,620405848082436,Enjoy Illinois,0
706,706,6549342214,Holiday Lettings,0
707,707,126832770746378,Councillor Josh Turiel,2
708,708,243069102458892,Schöller Eis,0
709,709,362540107791,Consulat Général de France à Jérusalem,1
710,710,478590035626002,European Union in Mauritius,1
711,711,117178701645843,Biggest loser,3
712,712,1518163425167380,Scott McConnell MLA: Member for Stuart,2
713,713,689299061082133,Ruedi Noser,2
714,714,193902650722326,Trevor Mallard MP,2
715,715,67150982149,Defense Advanced Research Projects Agency - DARPA,1
716,716,510291985696801,Daniela Holzinger-Vogtenhuber,2
717,717,1537057553188904,SUPERMUM,3
718,718,56325507115,Beemster,0
719,719,134443820058669,Zbyněk Stanjura,2
720,720,216347025147950,Mechthild Heil,2
721,721,744295609010223,Murray Thompson MP,2
722,722,221380238051378,Greg Fergus,2
723,723,152559718238260,Oklahoma Historical Society,1
724,724,789940097714229,Aransas National Wildlife Refuge,1
725,725,52644415546,The Tour Of Britain,0
726,726,667482316671039,Visit Jamaica ES,0
727,727,276272842410067,Walulis,3
728,728,170483172968532,Spinneys - Lebanon,0
729,729,177183000662,Canada Remembers,1
730,730,299753643444311,AEC,1
731,731,142338164826,Rafael Anchía,2
732,732,93842081145,National Guard Counterdrug Program,1
733,733,1464057183864929,Manchester Gazette Going Out,0
734,734,255795907856485,Turismo Tampico Miramar,1
735,735,192717150750823,ТСН Тиждень,3
736,736,141962659170409,SK텔레콤,0
737,737,110803485657194,Marabou Danmark,0
738,738,447217575331947,Martin Lidegaard,2
739,739,158510320867005,USAID Kenya,1
740,740,321545387968625,CHANEL シャネル,0
741,741,586359148054642,European Union in Yemen بعثة الاتحاد الأوروبي في اليمن,1
742,742,32130992246,Rules of Engagement,3
743,743,223278371178615,Paul Rübig,2
744,744,170671686289529,WD,0
745,745,125034104954,Victory Motorcycles,0
746,746,167784669907069,Archer,3
747,747,394906310543489,Luther France,3
748,748,522932431095940,Tribunal Regional do Trabalho da 12ª Região,1
749,749,56538630277,Billy the Exterminator on A&E,3
750,750,137530892945545,Danone,0
751,751,132444063884,Cadbury Dairy Milk,0
752,752,234676469958799,Utah Division of Emergency Management,1
753,753,106812346075283,A Spoonful Of Paolo,3
754,754,117840808091,101st Airborne Division (Air Assault),1
755,755,9122810019,Barnes & Noble,0
756,756,199629460146341,Turkish Airlines,0
757,757,113926241978535,USAG Benelux,1
758,758,116842558326954,Telenoticias,3
759,759,78323058862,TacoTime,0
760,760,23121234096,Valérie Pécresse,2
761,761,183526951090,Sturm der Liebe,3
762,762,266710610020532,Rose de Freitas,2
763,763,649542141741237,Agassiz National Wildlife Refuge,1
764,764,165020206893241,Tribunal Regional Eleitoral do Acre,1
765,765,239582775483,Martín Orozco,2
766,766,102542377333,U.S. Embassy Manama,1
767,767,191278644332736,DA Postal,1
768,768,458414454235458,李進勇,2
769,769,342571619190992,L.A. Frock Stars,3
770,770,49603292195,Missouri National Guard,1
771,771,1210715452344533,Água AMA,0
772,772,135104556501207,Eureka Police Department,1
773,773,377717572569306,A1 Slovenija,0
774,774,496619307075805,ISU Alba,1
775,775,127064724499,Hans Niessl,2
776,776,1482710428616930,Marry Me,3
777,777,352770001124,entel,0
778,778,303478173075687,Yelp NoVa,0
779,779,108905269168364,Conan O'Brien Presents: Team Coco,3
780,780,217864744949458,hummel,0
781,781,84599900399,Spirit Halloween,0
782,782,110971788921077,Stadt Wien,1
783,783,104832259590391,Başbakanlık Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı,1
784,784,1437565483144916,중앙선거관리위원회,1
785,785,118839294822651,Microsoft Edge,0
786,786,194396643961898,Becel Ame Seu Coração,0
787,787,28672657666,FOX Sports Wisconsin,0
788,788,126237887463809,Aron Modig,2
789,789,37657315592,Kmart,0
790,790,160795193968906,Ten Eyewitness News Melbourne,3
791,791,496456917125387,Andrew Wall MLA,2
792,792,227117497321740,VA Maine Healthcare System,1
793,793,315866548497,INADI,1
794,794,214832449817,ABC World News Tonight with David Muir,3
795,795,1630022777309472,Consulado de la República Argentina en Houston,1
796,796,212856152066337,Hell On Wheels,3
797,797,106823309396258,Göta ingenjörregemente Ing 2,1
798,798,861436200552739,寶島神很大,3
799,799,201012843252006,Dipartimento Politiche Europee,1
800,800,385459414829351,看見幸福 呂玉玲,2
801,801,1032353066780968,Catherine McKinnell,2
802,802,747581655288114,Mathias Cormann,2
803,803,404261579589944,Gerardo Gaudiano Rovirosa,2
804,804,446090232138041,Velocity Frequent Flyer,0
805,805,232747686889789,TEB'le Girişim,0
806,806,914278258641216,Anders Ygeman,2
807,807,123545484331329,NewKids,3
808,808,176419834182,VA Salt Lake City Health Care System,1
809,809,142235239516487,Embajada de la Republica Argentina en Emiratos Arabes Unidos,1
810,810,12637555873,The Soup,3
811,811,557758877731148,Anne Stanley MP,2
812,812,827021447354082,Edgar Chagwa Lungu,2
813,813,406992002681166,Walmart Brasil,0
814,814,243730649123151,NokScoot,0
815,815,253394161502544,Harold LeBel,2
816,816,262903727065427,AAMI,0
817,817,555803774486872,Marcio Bittar,2
818,818,377394212309337,Välisministeeriumi veebikonsul,1
819,819,340393855322,Van Taylor,2
820,820,860488284047707,Visit Australian Parliament House,1
821,821,1729058744043870,Ask TSA,1
822,822,319803971471711,Guvernul Republicii Moldova,1
823,823,60573550946,The Hindu Business Line,0
824,824,132920753391973,Tigo Bolivia,0
825,825,111815055944764,New York City Department of Finance,1
826,826,262975003756907,UGG,0
827,827,597999373584748,魏明谷,2
828,828,504042513039762,Cambodia’s Got Talent,3
829,829,18658822510,GovTech (Government Technology Agency of Singapore),1
830,830,217844645300601,"Australian Embassy, Iraq",1
831,831,147409458760059,Gisela Manderla,2
832,832,314948241983872,Christel Voßbeck-Kayser,2
833,833,134166759934341,L'OCCITANE en Provence,0
834,834,379329112115590,WakeBrothers,3
835,835,15483865491,Al Franken,2
836,836,333059800238486,Juan Manuel Carreras López,2
837,837,669637636393367,Marina Sant'Anna,2
838,838,117445451647385,Noticias 23,3
839,839,787059354700187,Scream Queens,3
840,840,155204716956,"U.S. Embassy Tallinn, Estonia",1
841,841,459812297443742,[N.A!] Nature Addicts,0
842,842,358186748320,Martin Brandl MdL,2
843,843,198753233471905,Fotolia,0
844,844,1479187075631525,Broadchurch,3
845,845,377947178928550,Maik Beermann,2
846,846,1719002428344744,Casa Civil da Presidência da República,1
847,847,909073229154734,Stewart Jackson,2
848,848,318316484889013,Mayor Paul Antonio,2
849,849,117745288271605,Portugal Telecom,0
850,850,158175487592898,"Lee County, FL Library",1
851,851,349662438427077,Evening Express,3
852,852,143718759008710,ANA.Japan,0
853,853,709896032422346,L'OCCITANE en Provence,0
854,854,274764579342795,Tredje sjöstridsflottiljen,1
855,855,832972046731724,Λευτέρης Χριστοφόρου - Lefteris Christoforou,2
856,856,1413222358940007,Politiker Claus Kvist Hansen,2
857,857,157704934283000,AbeBooks.de,0
858,858,24499718613,EA ألعاب,0
859,859,1420540594833950,National Environment Agency (NEA),1
860,860,189701787748828,Captain Amarinder Singh,2
861,861,89123326429,Claro Perú,0
862,862,1396950837037537,The Launch,3
863,863,308267405871594,Visit The USA,0
864,864,164735226939883,"E Troop, 5-15th Cavalry Regiment, 194th AR BDE",1
865,865,271769116346860,German Embassy Astana,1
866,866,563481193679341,BreastScreen NSW,1
867,867,123003754441904,陽明山國家公園,1
868,868,1682473372027380,Korean Air (GB),0
869,869,594536550631925,Manfred Juraczka,2
870,870,194713160185,Sajith Premadasa,2
871,871,129275200473595,National Dairy Council,0
872,872,183485934995972,Zeta Global,0
873,873,252520351444054,Morten Østergaard,2
874,874,570042459687434,REDD's Africa,0
875,875,1407244726241803,Oliver Kehrl,2
876,876,755570721229324,Kemenpora RI,1
877,877,650655681612302,Sharren Haskel שרן השכל,2
878,878,173507938832,Air New Zealand,0
879,879,311126315707480,Zac Goldsmith,2
880,880,260666527451668,Tania González Peñas,2
881,881,189947661126165,CFI Haiti,1
882,882,971688062945814,Офіс віце-прем'єра з питань європейської та євроатлантичної інтеграції,1
883,883,697004213668375,Deputado Federal Cabo Sabino,2
884,884,122083307817506,ASICS New Zealand,0
885,885,686548441500195,Dietmar Panske,2
886,886,325269090863652,郭國文,2
887,887,151642049069,The Maxx,3
888,888,294245294017078,Florian Graf,2
889,889,379045255449147,San Antonio Police Department,1
890,890,161648040544835,יצחק (בוז'י) הרצוג - Isaac Herzog,2
891,891,333357666798151,Studio 10,3
892,892,481514828683669,Dr.Indira Hridayesh,2
893,893,578018305594957,Dr Kildare - TV Show,3
894,894,1398771987010666,Juan Pablo Arenaza,2
895,895,632328833469006,Deputado Júlio Cesar,2
896,896,117792731564626,Oponeo,0
897,897,111441478879827,Ontwikkelingssamenwerking,1
898,898,272491056204373,Showroomprive,0
899,899,168933319903831,Tri-Border Community,1
900,900,93710322266,Prime News,3
901,901,377625007887,Transports et infrastructure au Canada,1
902,902,179318950497,GlobeAir,0
903,903,261925857331811,Telmário Mota,2
904,904,143072955730533,Israel en Guatemala,1
905,905,54673214054,Bayer,0
906,906,105037909527144,Nike+ Run Club,0
907,907,113707256426,Rachel Notley,2
908,908,517350781618795,Tom Koenigs,2
909,909,12566691349,Today Show,3
910,910,275924912753,City of Detroit Government,1
911,911,1717619198462578,The Katering Show,3
912,912,751893428177527,Unbreakable Kimmy Schmidt,3
913,913,126401737394810,Municipalidad de Villa Allende,1
914,914,6489901692,Allo Resto by Just Eat,0
915,915,412514278771328,"India in Indonesia (Consulate General of India, Bali)",1
916,916,78351370882,New York State Senate,1
917,917,90505808521,Rhode Island National Guard,1
918,918,133155850890,Movistar Colombia,0
919,919,320585158036110,528th Sustainment Brigade (Special Operations) (Airborne),1
920,920,133784693312143,Arthur Spring,2
921,921,325374467574425,Sensei Combate - Sportv,3
922,922,141231709227675,"Estado de Guanajuato, México",1
923,923,90024512157,Hexaware Technologies,0
924,924,144957832235679,Only in America with Larry the Cable Guy,3
925,925,297462837021345,Steffen Kampeter,2
926,926,408902742628123,BBC Watchdog,3
927,927,313583340206,U.S. Office of Personnel Management,1
928,928,129050937120541,Tigerenten Club,3
929,929,134657143212726,Jeff Brandes,2
930,930,39832652472,"Len Webber, MP",2
931,931,194299980614329,Dunkin' Donuts,0
932,932,611301119036095,Vittorio Medioli,2
933,933,181604281876939,Howard County Police Department,1
934,934,207172239297220,Mountain Dew Philippines,0
935,935,191324774271686,US National Weather Service Wilmington OH,1
936,936,130830350289607,Winfried Kretschmann,2
937,937,192718054099656,대한민국 국토교통부,1
938,938,492869400726219,Lael Varella,2
939,939,239981373033165,Man With A Plan,3
940,940,316763498351310,Telia Sverige Företag,0
941,941,173991205972288,Der Hundeprofi,3
942,942,7679249105,"Starwood Hotels & Resorts Worldwide, Inc.",0
943,943,157856597674709,Monmouth County Sheriff's Office,1
944,944,342822052452132,Alcaldía Local de Ciudad Bolívar,1
945,945,216342268645,Tony Abbott,2
946,946,168995563113192,LiftMaster,0
947,947,358951317539562,Katherine Clark,2
948,948,197507976989419,SHARK Energy,0
949,949,105181529574126,カナダ観光局,0
950,950,348343025273584,Wagas,3
951,951,398121963555577,Rocksbox,0
952,952,151011701623547,Discover Ireland,0
953,953,153667584658172,Cumhuriyet Gazetesi,0
954,954,1571383793093377,Mark McArdle MP,2
955,955,608651842489093,Hansjörg Durz,2
956,956,832937943501576,Florian Braun,2
957,957,161066833939211,Majandus- ja Kommunikatsiooniministeerium,1
958,958,365084476836621,Fox & Friends First,3
959,959,1433092796910350,Fort Boyard TVA,3
960,960,554297734597392,Ignazio Corrao,2
961,961,105358232339,PEO Soldier,1
962,962,1330225136995092,Tribunal Regional Eleitoral do Piauí,1
963,963,294533460724504,綜藝玩很大Mr.Player,3
964,964,216032968483959,Valdir Colatto,2
965,965,105100072911323,McCain Foods (Canada),0
966,966,57144052517,Michigan Senate Democrats,1
967,967,409087905893160,Wild Atlantic Way,0
968,968,46239976233,Ulrike Lunacek,2
969,969,1385786384976683,Yoplait Australia,0
970,970,535249106570029,Edgell Australia,0
971,971,111472122268465,Movistar Negocios Argentina,0
